row,column,cor,p
FORM,Global.Executive.Composite,0.06823480417063162,0.16225493044894712
Stereotyped.Behavior,Global.Executive.Composite,0.5500078071526593,0
Self.Injurous.Behavior,Global.Executive.Composite,0.46476534079743154,0
Compulsive.Behavior,Global.Executive.Composite,0.5011237412539125,0
Ritualistic.Behavior,Global.Executive.Composite,0.6269904667228748,0
Sameness.Behavior,Global.Executive.Composite,0.6558475612582507,0
Restricted.Behavior,Global.Executive.Composite,0.6079856409896257,0
Total.Score,Global.Executive.Composite,0.6853455459427453,0
Sensory.Seeking,Global.Executive.Composite,-0.7367113935711282,0
Emotionally.Reactive,Global.Executive.Composite,-0.8714854429661334,0
Low.Eudurance.Tone,Global.Executive.Composite,-0.6325331696474187,0
Oral.Sensory.Sensitivity,Global.Executive.Composite,-0.5313624686164257,6.147971021164267e-12
Inattention.Distractibility,Global.Executive.Composite,-0.8403186044893136,0
Poor.RegistrationÂ.,Global.Executive.Composite,-0.706977013671253,0
Sensory.Sensitivity,Global.Executive.Composite,-0.4289429071821499,7.325836071103708e-8
Sedentary,Global.Executive.Composite,-0.5350046150226317,4.143796417110934e-12
Fine.Motor.Perceptual,Global.Executive.Composite,-0.6859191467375811,0
Low.Registration,Global.Executive.Composite,0.4416370655344695,4.440892098500626e-14
Sensation.Seeking,Global.Executive.Composite,-0.2500559771830847,4.109208497515837e-5
Sensory.Sensitivity.1,Global.Executive.Composite,0.3634277800126996,1.4363692457664001e-9
Sensation.Avoiding,Global.Executive.Composite,0.3983829118686324,2.3264723481020155e-11
SCQ.Total,Global.Executive.Composite,0.7476355189139261,0
Plan.Organize,Global.Executive.Composite,0.933820529848559,0
Organization.of.Materials,Global.Executive.Composite,0.7156667930801224,0
Monitor,Global.Executive.Composite,0.9214983843919077,0
Inhibit,Global.Executive.Composite,0.8577542540499647,0
Shift,Global.Executive.Composite,0.885447183027324,0
Emotional.Control,Global.Executive.Composite,0.8501593902886002,0
Initiate,Global.Executive.Composite,0.8980715776982878,0
Working.Memory,Global.Executive.Composite,0.9128591478643102,0
Behavioral.Regulation.Index,Global.Executive.Composite,0.9366318508808579,0
Metacognition.Index,Global.Executive.Composite,0.9656251076502599,0
Age.of.single.word,Negativity,0.007514338604057954,0.928774009627436
Age.of.first.phrase,Negativity,-0.023869292356521663,0.7764290776991549
Loss.of.Language.,Negativity,-0.023192171528782356,0.7826113395557923
Social.Total,Negativity,0.13381801731386375,0.1061196482300013
Communication.Total,Negativity,0.1647954471076489,0.04608208540156822
Behavioral.Total,Negativity,0.2429603179100731,0.0030253375874833566
Social.Affect.Total...New.Algorithm..Mod4.,Negativity,-0.04184795438939107,0.6123376613159355
Behavioral.Total...New.Algorithm..Mod4.,Negativity,-0.0024949492615704916,0.9759089056459387
ADOS.Total...New.Algorithm..Mod4.,Negativity,-0.03983241548748287,0.6295834323828442
Comparison.Score...New.Algorithm..Mod4.,Negativity,-0.031390123975875546,0.703921643600758
Verbal.Standard.Score,Negativity,-0.26841304708329783,5.698315026503309e-7
Nonverbal.Reasoning.Standard.Score,Negativity,-0.2191701964554013,4.951064044567133e-5
Spatial.Standard.Score,Negativity,-0.30605296252553854,9.7096535256469e-9
General.Conceptual.Ability.Standard.Score,Negativity,-0.3021032717876401,1.531312610048019e-8
Spatial.Nonverbal.Composite.Standard.Score,Negativity,-0.27882676724796673,2.5196722863718435e-7
Communication.Standard.Score,Negativity,-0.5513633010577228,0
Living.Skills.Standard.Score,Negativity,-0.4858983083630544,0
Socialization.Standard.Score,Negativity,-0.619842465553421,0
Adaptive.Behavior.Composite.Standard.Score,Negativity,-0.577282188810553,0
Social.Awareness,Negativity,0.6670067319328454,0
Social.Cognition,Negativity,0.7421957134271908,0
Social.Communication,Negativity,0.7201372151617754,0
Social.Motivation,Negativity,0.6317619686525938,0
Restricted.Interest.and.Repetitive.Behavior,Negativity,0.7234455966156718,0
Awareness.T.Score,Negativity,0.661851448967155,0
Cognition.T.Score,Negativity,0.7410445594119612,0
Communication.T.Score,Negativity,0.7186221945765986,0
Motivation.T.Score,Negativity,0.6281929357059984,0
Restricted.Repetitive.Behavior.T.Score,Negativity,0.7231279014649515,0
Total.Raw.Score,Negativity,0.7505292449324328,0
Total.T.Score,Negativity,0.7460724530989132,0
Recalling.Sentences.Scaled.Score,Negativity,-0.3106721878545364,6.607243197009893e-9
Formulated.Sentences.Scaled.Score,Negativity,-0.2753776381428232,3.4400502535447686e-7
Concepts...Following.Directions.Scaled.Score,Negativity,-0.3192815714938626,7.532981307623032e-6
Word.Classes.2...Receptive.Scaled.Score,Negativity,-0.26177828952181526,1.2199641137744521e-5
Word.Classes.2..Expressive.Scaled.Score,Negativity,-0.3206872611913923,5.386022805531354e-8
Word.Classes.2...Total.Scaled.Score,Negativity,-0.2993680470659814,2.600668653762739e-7
Word.Definitions.Scaled.Score,Negativity,-0.25448936585191356,0.0022410938342551923
Word.Structure.Scaled.Score,Negativity,-0.25396227468287347,0.08496770952062138
Core.Language.Scaled.Score,Negativity,-0.3168457769510575,1.5388738283661496e-8
FORM,Negativity,0.06794223488537457,0.21554328101291453
Stereotyped.Behavior,Negativity,0.521931764915553,0
Self.Injurous.Behavior,Negativity,0.5143615198704616,0
Compulsive.Behavior,Negativity,0.5587204652503269,0
Ritualistic.Behavior,Negativity,0.6552281604225106,0
Sameness.Behavior,Negativity,0.6890227035527152,0
Restricted.Behavior,Negativity,0.618080821008127,0
Total.Score,Negativity,0.7003558760856785,0
Sensory.Seeking,Negativity,-0.6174497907685678,4.596323321948148e-14
Emotionally.Reactive,Negativity,-0.7400757348048524,0
Low.Eudurance.Tone,Negativity,-0.5679655069260139,1.0903278280238737e-11
Oral.Sensory.Sensitivity,Negativity,-0.44564078267431984,3.019875580712039e-7
Inattention.Distractibility,Negativity,-0.5782808796540713,3.75921516138078e-12
Poor.RegistrationÂ.,Negativity,-0.6234237765809917,2.220446049250313e-14
Sensory.Sensitivity,Negativity,-0.35373944884767833,6.885051331861902e-5
Sedentary,Negativity,-0.42836652602403275,9.509643612570784e-7
Fine.Motor.Perceptual,Negativity,-0.5259312954919664,5.838196592833356e-10
Low.Registration,Negativity,0.3446282453485013,4.475932131597915e-7
Sensation.Seeking,Negativity,-0.26780296835246525,1.1658703486006061e-4
Sensory.Sensitivity.1,Negativity,0.30443861020144486,1.1710170810363962e-5
Sensation.Avoiding,Negativity,0.37814489838298965,3.37798660154931e-8
SCQ.Total,Negativity,0.693121031383846,0
Plan.Organize,Negativity,0.6694165875178728,0
Organization.of.Materials,Negativity,0.48756785991659407,0
Monitor,Negativity,0.6758283857241213,0
Inhibit,Negativity,0.6946587346879175,0
Shift,Negativity,0.8297512265897574,0
Emotional.Control,Negativity,0.7157764246053713,0
Initiate,Negativity,0.6871382633688613,0
Working.Memory,Negativity,0.6772303837790133,0
Behavioral.Regulation.Index,Negativity,0.8125654692033908,0
Metacognition.Index,Negativity,0.6990922376500384,0
Global.Executive.Composite,Negativity,0.777109313587443,0
Age.of.single.word,Inconsistency,-0.07728113519138335,0.3572232735765082
Age.of.first.phrase,Inconsistency,-0.08293154754540295,0.32305045643080965
Loss.of.Language.,Inconsistency,0.015356340988054275,0.8550484687646609
Social.Total,Inconsistency,-0.09472859579344829,0.2537505476231581
Communication.Total,Inconsistency,-0.1227292436106692,0.1386293676843029
Behavioral.Total,Inconsistency,0.005023797813324539,0.9518444594570914
Social.Affect.Total...New.Algorithm..Mod4.,Inconsistency,-0.03981045484404662,0.6297724647588123
Behavioral.Total...New.Algorithm..Mod4.,Inconsistency,0.04266610903269441,0.6053966914664386
ADOS.Total...New.Algorithm..Mod4.,Inconsistency,-0.019781887633503154,0.8107500434149109
Comparison.Score...New.Algorithm..Mod4.,Inconsistency,-0.016894453816332776,0.8379620814028907
Verbal.Standard.Score,Inconsistency,-0.1077550624074466,0.04809493658526387
Nonverbal.Reasoning.Standard.Score,Inconsistency,-0.09854500591508926,0.07080530004155117
Spatial.Standard.Score,Inconsistency,-0.197790953012079,2.5856144260028024e-4
General.Conceptual.Ability.Standard.Score,Inconsistency,-0.1564089881524168,0.00399755654668299
Spatial.Nonverbal.Composite.Standard.Score,Inconsistency,-0.14192433215538391,0.0097260810954225
Communication.Standard.Score,Inconsistency,-0.2460876615215447,5.174473201918772e-6
Living.Skills.Standard.Score,Inconsistency,-0.18831735889196766,5.201712074502929e-4
Socialization.Standard.Score,Inconsistency,-0.26026343463525203,1.3212370588711053e-6
Adaptive.Behavior.Composite.Standard.Score,Inconsistency,-0.24802699832201533,4.193228485327438e-6
Social.Awareness,Inconsistency,0.39487490148201343,7.149836278586008e-14
Social.Cognition,Inconsistency,0.3566765055752888,2.4622526240136722e-11
Social.Communication,Inconsistency,0.38046809470819626,8.291145547900669e-13
Social.Motivation,Inconsistency,0.34124815462669306,1.8009216340431067e-10
Restricted.Interest.and.Repetitive.Behavior,Inconsistency,0.36789790289626045,5.546674231027282e-12
Awareness.T.Score,Inconsistency,0.39925722172406386,3.574918139293004e-14
Cognition.T.Score,Inconsistency,0.3599931903060725,1.56044066557115e-11
Communication.T.Score,Inconsistency,0.3843201246205245,4.662936703425657e-13
Motivation.T.Score,Inconsistency,0.34065090487707295,1.9459989175629744e-10
Restricted.Repetitive.Behavior.T.Score,Inconsistency,0.37404060790297333,2.3008261962331744e-12
Total.Raw.Score,Inconsistency,0.39253985449656925,2.2182256032010628e-13
Total.T.Score,Inconsistency,0.3960247118151423,1.3034018309099338e-13
Recalling.Sentences.Scaled.Score,Inconsistency,-0.14284027896318022,0.008945433612402631
Formulated.Sentences.Scaled.Score,Inconsistency,-0.1838911372378239,7.605284902041376e-4
Concepts...Following.Directions.Scaled.Score,Inconsistency,-0.13941289311203986,0.055716116350516653
Word.Classes.2...Receptive.Scaled.Score,Inconsistency,-0.1955421010096302,0.0011891950540865448
Word.Classes.2..Expressive.Scaled.Score,Inconsistency,-0.1959531587897798,0.0010890960263267857
Word.Classes.2...Total.Scaled.Score,Inconsistency,-0.2061138327009483,4.618038034123195e-4
Word.Definitions.Scaled.Score,Inconsistency,-0.08171825342952352,0.333645767990967
Word.Structure.Scaled.Score,Inconsistency,0.03531247911306289,0.8137084044694514
Core.Language.Scaled.Score,Inconsistency,-0.18558388393865902,0.0011295162334321596
FORM,Inconsistency,-0.10397582806612612,0.05766292821306118
Stereotyped.Behavior,Inconsistency,0.3286496599624011,1.002576910380526e-9
Self.Injurous.Behavior,Inconsistency,0.20542179820878506,1.7548389912525053e-4
Compulsive.Behavior,Inconsistency,0.2300797496471232,2.508257985600615e-5
Ritualistic.Behavior,Inconsistency,0.29093823463211127,7.711847560543106e-8
Sameness.Behavior,Inconsistency,0.2776236740539949,3.097494025716685e-7
Restricted.Behavior,Inconsistency,0.25090729901617076,4.072654308906465e-6
Total.Score,Inconsistency,0.3112988629121795,7.570383653288104e-9
Sensory.Seeking,Inconsistency,-0.22463069454046394,0.013248033562035744
Emotionally.Reactive,Inconsistency,-0.39322120456671544,8.134065924814138e-6
Low.Eudurance.Tone,Inconsistency,-0.18534867328663002,0.04181631478400094
Oral.Sensory.Sensitivity,Inconsistency,-0.21484376873851618,0.017959385401730144
Inattention.Distractibility,Inconsistency,-0.3255163175689116,2.692099142365123e-4
Poor.RegistrationÂ.,Inconsistency,-0.28414991627191616,0.001585413266063762
Sensory.Sensitivity,Inconsistency,-0.11207487478728036,0.2209948854039565
Sedentary,Inconsistency,-0.3950752874675415,7.306865929201933e-6
Fine.Motor.Perceptual,Inconsistency,-0.20024178757536612,0.02765470260060887
Low.Registration,Inconsistency,0.25365810713234316,2.5147303269568155e-4
Sensation.Seeking,Inconsistency,-0.15672686233656574,0.025916061021743708
Sensory.Sensitivity.1,Inconsistency,0.24888459786227685,3.797317886857776e-4
Sensation.Avoiding,Inconsistency,0.28956315394571874,3.198954899463757e-5
SCQ.Total,Inconsistency,0.31422817573925876,4.3432335505855235e-9
Plan.Organize,Inconsistency,0.3571220442772793,1.237565605549662e-11
Organization.of.Materials,Inconsistency,0.3001641926907843,1.7333931179308593e-8
Monitor,Inconsistency,0.3714017859489552,1.5791812302268227e-12
Inhibit,Inconsistency,0.3233422307085522,1.088262369108861e-9
Shift,Inconsistency,0.36683475199245313,3.084643651618535e-12
Emotional.Control,Inconsistency,0.3833518533617019,2.602362769721367e-13
Initiate,Inconsistency,0.3798593963345454,4.4431125445498765e-13
Working.Memory,Inconsistency,0.3752898533355306,8.855138844410249e-13
Behavioral.Regulation.Index,Inconsistency,0.39228773974665593,6.439293542825908e-14
Metacognition.Index,Inconsistency,0.3959343367721909,3.597122599785507e-14
Global.Executive.Composite,Inconsistency,0.4092202218265816,3.9968028886505635e-15
Negativity,Inconsistency,0.2624447238025834,9.562418479269752e-7
Age.of.single.word,Raw.Social.Responsiveness,-0.15850143384980786,0.09508315769289277
Age.of.first.phrase,Raw.Social.Responsiveness,-0.04357977130538718,0.6482117886609138
Loss.of.Language.,Raw.Social.Responsiveness,-0.1125150869063955,0.23754541830931686
Social.Total,Raw.Social.Responsiveness,0.004213843593387539,0.9643504351177108
Communication.Total,Raw.Social.Responsiveness,0.10910690704413199,0.24575241774845424
Behavioral.Total,Raw.Social.Responsiveness,0.24431171411144859,0.00850512699367556
Social.Affect.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness,-0.02019826948927481,0.8296051062787142
Behavioral.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness,-0.1582707996323854,0.08971914507921652
ADOS.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness,-0.07622266468196895,0.41608236829203427
Comparison.Score...New.Algorithm..Mod4.,Raw.Social.Responsiveness,-0.06918397381463251,0.46054513786975493
Verbal.Standard.Score,Raw.Social.Responsiveness,-0.043134130327683484,0.5188281644032806
Nonverbal.Reasoning.Standard.Score,Raw.Social.Responsiveness,-0.01674257862600406,0.8023414269538929
Spatial.Standard.Score,Raw.Social.Responsiveness,-0.07306501114698541,0.27405157279054304
General.Conceptual.Ability.Standard.Score,Raw.Social.Responsiveness,-0.04618722700905677,0.48965047003124473
Spatial.Nonverbal.Composite.Standard.Score,Raw.Social.Responsiveness,-0.07021747990746162,0.30204273468381304
Communication.Standard.Score,Raw.Social.Responsiveness,-0.2642771729385874,7.238213974969376e-5
Living.Skills.Standard.Score,Raw.Social.Responsiveness,-0.20091160022283197,0.002695517322371277
Socialization.Standard.Score,Raw.Social.Responsiveness,-0.297781519852804,6.657873495186095e-6
Adaptive.Behavior.Composite.Standard.Score,Raw.Social.Responsiveness,-0.2626892869716503,8.026851081632813e-5
Social.Awareness,Raw.Social.Responsiveness,0.40411352028699477,3.604121445732744e-10
Social.Cognition,Raw.Social.Responsiveness,0.3887054444235967,2.0179595772162884e-9
Social.Communication,Raw.Social.Responsiveness,0.3735794331636959,8.553179053905069e-9
Social.Motivation,Raw.Social.Responsiveness,0.394156140301759,1.0491558732894646e-9
Restricted.Interest.and.Repetitive.Behavior,Raw.Social.Responsiveness,0.38744483228355503,4.4821759637159175e-9
Awareness.T.Score,Raw.Social.Responsiveness,0.4124555906238109,1.4323675578964412e-10
Cognition.T.Score,Raw.Social.Responsiveness,0.3912901940555986,1.5438166300896228e-9
Communication.T.Score,Raw.Social.Responsiveness,0.38378307924835164,3.0769409242736856e-9
Motivation.T.Score,Raw.Social.Responsiveness,0.392971979745139,1.1885230577490802e-9
Restricted.Repetitive.Behavior.T.Score,Raw.Social.Responsiveness,0.3992784629453917,1.3554024569373269e-9
Total.Raw.Score,Raw.Social.Responsiveness,0.40988701381428616,2.096576245946835e-10
Total.T.Score,Raw.Social.Responsiveness,0.4165809072183513,9.910383624855967e-11
Recalling.Sentences.Scaled.Score,Raw.Social.Responsiveness,-0.03843717521301772,0.572438388784374
Formulated.Sentences.Scaled.Score,Raw.Social.Responsiveness,-0.025198430162091005,0.7114047275434157
Concepts...Following.Directions.Scaled.Score,Raw.Social.Responsiveness,-0.11503296135907168,0.20144973153529389
Word.Classes.2...Receptive.Scaled.Score,Raw.Social.Responsiveness,-0.08886030847721363,0.2408813668850187
Word.Classes.2..Expressive.Scaled.Score,Raw.Social.Responsiveness,-0.03838865084324979,0.6099148095737303
Word.Classes.2...Total.Scaled.Score,Raw.Social.Responsiveness,-0.06619775816098357,0.36933694479634527
Word.Definitions.Scaled.Score,Raw.Social.Responsiveness,-0.05526330693297165,0.6008213677486396
Word.Structure.Scaled.Score,Raw.Social.Responsiveness,-0.07530203843000315,0.692486393472934
Core.Language.Scaled.Score,Raw.Social.Responsiveness,-0.04672269504033528,0.49761114274851237
FORM,Raw.Social.Responsiveness,0.05199252054536912,0.44395377491576227
Stereotyped.Behavior,Raw.Social.Responsiveness,0.2768086048700157,3.261165640622288e-5
Self.Injurous.Behavior,Raw.Social.Responsiveness,0.23580808786880011,4.3247112924471587e-4
Compulsive.Behavior,Raw.Social.Responsiveness,0.34207871002630696,2.094141695607732e-7
Ritualistic.Behavior,Raw.Social.Responsiveness,0.3325146076585105,4.737285257405688e-7
Sameness.Behavior,Raw.Social.Responsiveness,0.3430755562553551,1.9202803658302514e-7
Restricted.Behavior,Raw.Social.Responsiveness,0.33195994723684386,4.962778947792401e-7
Total.Score,Raw.Social.Responsiveness,0.3777460667954173,7.174298488621389e-9
Sensory.Seeking,Raw.Social.Responsiveness,-0.4348648149576173,5.5577244919113866e-5
Emotionally.Reactive,Raw.Social.Responsiveness,-0.5406765963045682,2.2523948550734474e-7
Low.Eudurance.Tone,Raw.Social.Responsiveness,-0.2820243236508371,0.011261604964458716
Oral.Sensory.Sensitivity,Raw.Social.Responsiveness,-0.12441345960181376,0.27152702890278
Inattention.Distractibility,Raw.Social.Responsiveness,-0.3968791582432304,2.675698312804009e-4
Poor.RegistrationÂ.,Raw.Social.Responsiveness,-0.42490731294490175,8.545700926942956e-5
Sensory.Sensitivity,Raw.Social.Responsiveness,-0.3459329188290463,0.001671871373892575
Sedentary,Raw.Social.Responsiveness,-0.27803632693980623,0.01251990875054676
Fine.Motor.Perceptual,Raw.Social.Responsiveness,-0.30581938576979456,0.005803038450071796
Low.Registration,Raw.Social.Responsiveness,0.3340347677941253,1.0276589398561242e-4
Sensation.Seeking,Raw.Social.Responsiveness,-0.13441880558707608,0.1258425727299184
Sensory.Sensitivity.1,Raw.Social.Responsiveness,0.17308538686218708,0.04891787110183632
Sensation.Avoiding,Raw.Social.Responsiveness,0.22409245497932115,0.01099455548222572
SCQ.Total,Raw.Social.Responsiveness,0.361082188513702,3.066628484482692e-8
Plan.Organize,Raw.Social.Responsiveness,0.4099343133632734,2.517885899777639e-10
Organization.of.Materials,Raw.Social.Responsiveness,0.3376222052747945,2.887155643449546e-7
Monitor,Raw.Social.Responsiveness,0.41659577185920443,1.202393740129537e-10
Inhibit,Raw.Social.Responsiveness,0.3489190793692622,1.0738089883943758e-7
Shift,Raw.Social.Responsiveness,0.36674745815444565,2.0790390742320142e-8
Emotional.Control,Raw.Social.Responsiveness,0.4055632669578295,4.0537107004468e-10
Initiate,Raw.Social.Responsiveness,0.4275005421247682,3.460609576677598e-11
Working.Memory,Raw.Social.Responsiveness,0.3604741985184674,3.747729193648297e-8
Behavioral.Regulation.Index,Raw.Social.Responsiveness,0.41150983946120945,2.1171597808233855e-10
Metacognition.Index,Raw.Social.Responsiveness,0.4265478218648874,3.86530807361396e-11
Global.Executive.Composite,Raw.Social.Responsiveness,0.4377328003879956,1.0321077326125305e-11
Negativity,Raw.Social.Responsiveness,0.3067222301845321,2.538380862526779e-5
Inconsistency,Raw.Social.Responsiveness,0.3304277593349507,5.223176367419313e-6
Age.of.single.word,Social.Responsiveness.T.Score,-0.15521661808690068,0.1022273123932953
Age.of.first.phrase,Social.Responsiveness.T.Score,-0.04261017693342051,0.655534015359005
Loss.of.Language.,Social.Responsiveness.T.Score,-0.11112773491892668,0.24341686770654625
Social.Total,Social.Responsiveness.T.Score,0.014031429402180124,0.8816847399870598
Communication.Total,Social.Responsiveness.T.Score,0.11802700992480883,0.20901885579729607
Behavioral.Total,Social.Responsiveness.T.Score,0.25201187128659774,0.00658762328754392
Social.Affect.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score,-0.01858488091800067,0.8430335902332837
Behavioral.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score,-0.16579021314986178,0.07530407977354336
ADOS.Total...New.Algorithm..Mod4.,Social.Responsiveness.T.Score,-0.07757082809819064,0.4078609875307373
Comparison.Score...New.Algorithm..Mod4.,Social.Responsiveness.T.Score,-0.07110721907143784,0.44814263598718096
Verbal.Standard.Score,Social.Responsiveness.T.Score,-0.045123367399758224,0.4997168667393752
Nonverbal.Reasoning.Standard.Score,Social.Responsiveness.T.Score,-0.017927106588700847,0.7886757456025806
Spatial.Standard.Score,Social.Responsiveness.T.Score,-0.07290304609022835,0.2751194795671408
General.Conceptual.Ability.Standard.Score,Social.Responsiveness.T.Score,-0.04725230156787059,0.47968220637877845
Spatial.Nonverbal.Composite.Standard.Score,Social.Responsiveness.T.Score,-0.07116227402990301,0.2955681979720075
Communication.Standard.Score,Social.Responsiveness.T.Score,-0.2657601373439841,6.567940906032632e-5
Living.Skills.Standard.Score,Social.Responsiveness.T.Score,-0.2045439767103996,0.002243893421119747
Socialization.Standard.Score,Social.Responsiveness.T.Score,-0.30023862196542433,5.537664297561307e-6
Adaptive.Behavior.Composite.Standard.Score,Social.Responsiveness.T.Score,-0.2655280522913114,6.66883953563957e-5
Social.Awareness,Social.Responsiveness.T.Score,0.4005762055752181,5.289457760682126e-10
Social.Cognition,Social.Responsiveness.T.Score,0.3871293832802487,2.3732538156906458e-9
Social.Communication,Social.Responsiveness.T.Score,0.3707367825003465,1.1301003688402034e-8
Social.Motivation,Social.Responsiveness.T.Score,0.3927025541316988,1.222649981258428e-9
Restricted.Interest.and.Repetitive.Behavior,Social.Responsiveness.T.Score,0.3830722237640968,6.890918502477916e-9
Awareness.T.Score,Social.Responsiveness.T.Score,0.4090439063541192,2.0954971091668995e-10
Cognition.T.Score,Social.Responsiveness.T.Score,0.39023870610076344,1.72200875780959e-9
Communication.T.Score,Social.Responsiveness.T.Score,0.3812435177597811,3.981631468974456e-9
Motivation.T.Score,Social.Responsiveness.T.Score,0.39179444700378646,1.3448064883903044e-9
Restricted.Repetitive.Behavior.T.Score,Social.Responsiveness.T.Score,0.3954622737462583,2.0036352577079697e-9
Total.Raw.Score,Social.Responsiveness.T.Score,0.40698794664924637,2.885549577058555e-10
Total.T.Score,Social.Responsiveness.T.Score,0.4139501176061673,1.333040344775327e-10
Recalling.Sentences.Scaled.Score,Social.Responsiveness.T.Score,-0.039175478861026486,0.5650786019097815
Formulated.Sentences.Scaled.Score,Social.Responsiveness.T.Score,-0.026159865480588917,0.70091103570962
Concepts...Following.Directions.Scaled.Score,Social.Responsiveness.T.Score,-0.11260527200768546,0.21119068743484437
Word.Classes.2...Receptive.Scaled.Score,Social.Responsiveness.T.Score,-0.09073043759911009,0.23108442881357805
Word.Classes.2..Expressive.Scaled.Score,Social.Responsiveness.T.Score,-0.040763105816983794,0.5879716667060919
Word.Classes.2...Total.Scaled.Score,Social.Responsiveness.T.Score,-0.06824696741819698,0.35466966618937246
Word.Definitions.Scaled.Score,Social.Responsiveness.T.Score,-0.06402325337271138,0.5443050895751571
Word.Structure.Scaled.Score,Social.Responsiveness.T.Score,-0.06621655244203895,0.7281000970442737
Core.Language.Scaled.Score,Social.Responsiveness.T.Score,-0.04753671833073976,0.4901417856850292
FORM,Social.Responsiveness.T.Score,0.05367868975959244,0.42929649142293513
Stereotyped.Behavior,Social.Responsiveness.T.Score,0.2766280114668063,3.301637092212317e-5
Self.Injurous.Behavior,Social.Responsiveness.T.Score,0.23020785608503888,5.95840901495226e-4
Compulsive.Behavior,Social.Responsiveness.T.Score,0.34482982025417597,1.6474161479429483e-7
Ritualistic.Behavior,Social.Responsiveness.T.Score,0.33007819692720974,5.806906697713998e-7
Sameness.Behavior,Social.Responsiveness.T.Score,0.34270591197305383,1.9830694197864318e-7
Restricted.Behavior,Social.Responsiveness.T.Score,0.3258761662883953,8.215696634117364e-7
Total.Score,Social.Responsiveness.T.Score,0.37604078685704506,8.483146185511714e-9
Sensory.Seeking,Social.Responsiveness.T.Score,-0.4347021225035324,5.597536118129298e-5
Emotionally.Reactive,Social.Responsiveness.T.Score,-0.540270337774227,2.3091585132917203e-7
Low.Eudurance.Tone,Social.Responsiveness.T.Score,-0.2809040886875086,0.011603427218265905
Oral.Sensory.Sensitivity,Social.Responsiveness.T.Score,-0.12217525473397972,0.2803111166983716
Inattention.Distractibility,Social.Responsiveness.T.Score,-0.39414159623723577,2.9754404355886166e-4
Poor.RegistrationÂ.,Social.Responsiveness.T.Score,-0.423605019070869,9.031446812945987e-5
Sensory.Sensitivity,Social.Responsiveness.T.Score,-0.3440470783563892,0.0017792445521935818
Sedentary,Social.Responsiveness.T.Score,-0.2737894843511582,0.013992384838044991
Fine.Motor.Perceptual,Social.Responsiveness.T.Score,-0.3060453430953821,0.005765117731301395
Low.Registration,Social.Responsiveness.T.Score,0.33951580045165547,7.7588516115501e-5
Sensation.Seeking,Social.Responsiveness.T.Score,-0.13627604306420282,0.12064987495475754
Sensory.Sensitivity.1,Social.Responsiveness.T.Score,0.17319521986836248,0.04877243177548518
Sensation.Avoiding,Social.Responsiveness.T.Score,0.22330788442871888,0.01128534801674319
SCQ.Total,Social.Responsiveness.T.Score,0.36023710836869,3.319647889910016e-8
Plan.Organize,Social.Responsiveness.T.Score,0.40918933955931686,2.732098991486964e-10
Organization.of.Materials,Social.Responsiveness.T.Score,0.3348303791299832,3.664595911168078e-7
Monitor,Social.Responsiveness.T.Score,0.41528256698258753,1.3927858866225051e-10
Inhibit,Social.Responsiveness.T.Score,0.34205583762347547,1.96748141334524e-7
Shift,Social.Responsiveness.T.Score,0.3649109115328542,2.4737191850476847e-8
Emotional.Control,Social.Responsiveness.T.Score,0.4008950168873166,6.690343834492296e-10
Initiate,Social.Responsiveness.T.Score,0.4239692253487887,5.205214037573569e-11
Working.Memory,Social.Responsiveness.T.Score,0.3610220421667753,3.561545147690026e-8
Behavioral.Regulation.Index,Social.Responsiveness.T.Score,0.40679740136425396,3.546194449199902e-10
Metacognition.Index,Social.Responsiveness.T.Score,0.42503041665185365,4.6065817826956845e-11
Global.Executive.Composite,Social.Responsiveness.T.Score,0.43480532120122944,1.4650503032953566e-11
Negativity,Social.Responsiveness.T.Score,0.3066210571578114,2.554840554402915e-5
Inconsistency,Social.Responsiveness.T.Score,0.327822000982965,6.2556338029651215e-6
Raw.Social.Responsiveness,Social.Responsiveness.T.Score,0.9970239423493936,0
Age.of.single.word,Raw.Social.Responsiveness.1,-0.0331067845472118,0.7084547367051819
Age.of.first.phrase,Raw.Social.Responsiveness.1,0.002796640977911629,0.9749069774403671
Loss.of.Language.,Raw.Social.Responsiveness.1,0.07792662446370088,0.37817711680396515
Social.Total,Raw.Social.Responsiveness.1,0.14794557307587722,0.08923415038849258
Communication.Total,Raw.Social.Responsiveness.1,0.15067656431937748,0.08341926810578926
Behavioral.Total,Raw.Social.Responsiveness.1,0.08744985736313222,0.3168653836411881
Social.Affect.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness.1,0.011114272099141054,0.8978156834742133
Behavioral.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness.1,0.07913123131554589,0.3598033220658219
ADOS.Total...New.Algorithm..Mod4.,Raw.Social.Responsiveness.1,0.039657254971190825,0.6466717874179664
Comparison.Score...New.Algorithm..Mod4.,Raw.Social.Responsiveness.1,0.08535126605182543,0.32316487389298665
Verbal.Standard.Score,Raw.Social.Responsiveness.1,-0.09364949992863368,0.13663526982055707
